time_s,cte_true,cte_pred,mc_std,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
12.169,-0.34076,-3.85572,0.52598,0,10,0,FALLBACK,0.0946,0.100,0.9262,0,none
12.220,-0.34292,-4.25686,0.69836,0,10,0,FALLBACK,0.2254,0.100,0.9299,0,none
12.269,-0.28333,-4.57033,0.69384,0,10,0,FALLBACK,-0.3813,0.100,0.9331,0,none
12.318,-0.22101,-4.48441,0.60803,0,10,0,FALLBACK,-0.7065,0.100,0.9304,0,none
12.371,-0.18395,-4.26568,0.66368,0,10,0,FALLBACK,-0.7656,0.100,0.9301,0,none
12.417,-0.17326,-4.34229,0.73405,0,10,0,FALLBACK,-0.6872,0.100,0.9311,0,none
12.468,-0.22511,-4.40409,0.84059,0,10,0,FALLBACK,-0.1152,0.100,0.9338,0,none
12.518,-0.20085,-4.48666,0.74829,0,10,0,FALLBACK,-0.6171,0.100,0.9349,0,none
12.567,-0.17051,-4.24100,0.54566,0,10,0,FALLBACK,-0.7991,0.100,0.9341,0,none
12.619,-0.16703,-4.38269,0.66406,0,10,0,FALLBACK,-0.6822,0.100,0.9341,0,none
12.669,-0.18728,-4.17950,0.62609,0,10,0,FALLBACK,-0.4624,0.100,0.9365,0,none
12.719,-0.28214,-4.19930,0.65314,0,10,0,FALLBACK,0.3850,0.100,0.9405,0,none
12.768,-0.26518,-4.25780,0.69374,0,10,0,FALLBACK,-0.2589,0.100,0.9349,0,none
12.818,-0.22464,-4.24146,0.78591,0,10,0,FALLBACK,-0.5795,0.100,0.9333,0,none
12.871,-0.20580,-4.13888,0.75970,0,10,0,FALLBACK,-0.5652,0.100,0.9344,0,none
12.919,-0.20991,-4.11860,0.55821,0,10,0,FALLBACK,-0.4299,0.100,0.9366,0,none
12.969,-0.30458,-4.23539,0.70766,0,10,0,FALLBACK,0.4963,0.100,0.9401,0,none
13.021,-0.27156,-3.95704,0.68653,0,10,0,FALLBACK,-0.3073,0.100,0.9323,0,none
13.070,-0.21207,-4.33805,0.86742,0,10,0,FALLBACK,-0.7371,0.100,0.9273,0,none
13.122,-0.17982,-4.35747,0.80507,0,10,0,FALLBACK,-0.7621,0.100,0.9261,0,none
