time_s,cte_true,cte_pred,mc_std,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
11.363,-0.29733,-0.14761,0.18424,1,3,0,FALLBACK,-0.0172,0.100,0.9332,0,none
11.411,-0.29701,-0.05148,0.08293,1,3,0,FALLBACK,-0.0165,0.100,0.9366,0,none
11.462,-0.29715,-0.08383,0.13443,1,3,0,FALLBACK,-0.0135,0.100,0.9400,0,none
11.512,-0.29765,-0.09054,0.12705,1,3,0,FALLBACK,-0.0093,0.100,0.9433,0,none
11.561,-0.29838,-0.13899,0.14272,1,3,0,FALLBACK,-0.0045,0.100,0.9466,0,none
11.613,-0.29921,-0.09806,0.11511,1,3,0,FALLBACK,0.0002,0.100,0.9499,0,none
11.661,-0.30000,-0.07244,0.10786,1,3,0,FALLBACK,0.0040,0.100,0.9531,0,none
11.714,-0.30064,-0.04164,0.14057,1,3,0,FALLBACK,0.0064,0.100,0.9563,0,none
11.763,-0.30108,-0.02779,0.06971,1,3,0,FALLBACK,0.0075,0.100,0.9595,0,none
11.815,-0.30127,0.01737,0.11013,1,3,0,FALLBACK,0.0073,0.100,0.9627,0,none
11.863,-0.30123,0.08936,0.17663,1,3,0,FALLBACK,0.0060,0.100,0.9658,0,none
11.916,-0.30101,0.10260,0.13731,1,3,0,FALLBACK,0.0039,0.100,0.9688,0,none
11.964,-0.30064,0.08063,0.10899,1,3,0,FALLBACK,0.0014,0.100,0.9719,0,none
12.013,-0.30019,0.00791,0.08562,1,3,0,FALLBACK,-0.0013,0.100,0.9749,0,none
12.066,-0.20562,-0.04193,0.12343,1,3,0,FALLBACK,-0.9448,0.100,0.9779,0,none
12.113,-0.27336,-0.07854,0.10440,1,3,0,FALLBACK,0.2055,0.100,0.9809,0,none
12.163,-0.36444,-0.05528,0.12703,1,3,0,FALLBACK,0.7776,0.100,0.9565,0,none
12.213,-0.43073,-0.01561,0.11158,1,3,0,FALLBACK,0.9851,0.100,0.9527,0,none
12.264,-0.45870,-0.01893,0.12090,1,3,0,FALLBACK,0.9334,0.100,0.9495,0,none
12.312,-0.45641,-0.06376,0.11573,1,3,0,FALLBACK,0.7706,0.100,0.9500,0,none
12.366,-0.37754,-0.17850,0.11907,1,3,0,FALLBACK,-0.0066,0.100,0.9530,0,none
12.416,-0.40791,-0.10208,0.11062,1,3,0,FALLBACK,0.6914,0.100,0.9553,0,none
12.464,-0.44979,-0.06511,0.11629,1,3,0,FALLBACK,0.9583,0.100,0.9481,0,none
12.516,-0.45947,-0.11838,0.08808,1,3,0,FALLBACK,0.8458,0.100,0.9451,0,none
12.564,-0.43828,-0.00268,0.09767,1,3,0,FALLBACK,0.5855,0.100,0.9462,0,none
12.615,-0.31421,-0.05471,0.12514,1,3,0,FALLBACK,-0.5493,0.100,0.9501,0,none
12.665,-0.34217,-0.01507,0.13432,1,3,0,FALLBACK,0.3506,0.100,0.9400,0,none
12.716,-0.40223,-0.00739,0.08091,1,3,0,FALLBACK,0.8115,0.100,0.9322,0,none
12.769,-0.43245,-0.04364,0.11645,1,3,0,FALLBACK,0.8134,0.100,0.9292,0,none
12.817,-0.42972,-0.08299,0.15283,1,3,0,FALLBACK,0.6349,0.100,0.9299,0,none
12.865,-0.40732,-0.06302,0.15431,1,3,0,FALLBACK,0.4246,0.100,0.9329,0,none
12.915,-0.31808,-0.12740,0.15208,1,3,0,FALLBACK,-0.3558,0.100,0.9373,0,none
12.965,-0.34724,-0.07940,0.08645,1,3,0,FALLBACK,0.3820,0.100,0.9383,0,none
13.016,-0.40107,-0.01699,0.11686,1,3,0,FALLBACK,0.7745,0.100,0.9344,0,none
13.065,-0.43320,-0.09918,0.13425,1,3,0,FALLBACK,0.8267,0.100,0.9335,0,none
13.116,-0.43709,-0.12225,0.15176,1,3,0,FALLBACK,0.7049,0.100,0.9291,0,none
13.165,-0.32454,-0.07780,0.11293,1,3,0,FALLBACK,-0.4401,0.100,0.9313,0,none
