time_s,frame,cte_true,cte_pred,mc_std,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
6.422,128,1.00916,-0.12013,1.40181,0,0,0,MODEL,-0.1709,0.100,0.6013,0,none
6.472,129,0.99395,0.02417,1.17699,0,0,0,MODEL,-0.3080,0.100,0.6053,0,none
6.523,130,0.98218,0.46446,1.26262,0,0,0,MODEL,-0.7262,0.100,0.6119,0,none
6.572,131,0.96351,-1.23280,1.36590,0,0,0,MODEL,0.8862,0.100,0.6151,0,none
6.622,132,0.93645,-1.96093,1.17117,0,0,0,MODEL,1.0000,0.100,0.6037,0,none
6.672,133,0.94896,-1.46702,1.30876,0,0,0,MODEL,1.0000,0.100,0.6008,0,none
6.720,134,0.97830,0.19869,1.31788,0,0,0,MODEL,-0.4738,0.100,0.6059,0,none
6.771,135,1.01011,0.19414,1.59272,0,0,0,MODEL,-0.4694,0.100,0.6002,0,none
6.822,136,1.01249,0.24866,1.08982,0,0,0,MODEL,-0.5212,0.100,0.6036,0,none
6.873,137,1.00119,0.33455,1.39095,0,0,0,MODEL,-0.6028,0.100,0.6100,0,none
6.921,138,0.98325,-1.26363,1.53782,0,0,0,MODEL,0.9155,0.100,0.6160,0,none
6.974,139,0.96460,-1.54722,1.03480,0,0,0,MODEL,1.0000,0.100,0.6055,0,none
7.024,140,0.98453,0.76199,1.50646,0,0,0,MODEL,-1.0000,0.100,0.6036,0,none
7.072,141,1.01830,0.51102,1.57287,0,0,0,MODEL,-0.7705,0.100,0.6028,0,none
7.123,142,1.01232,0.56702,1.28133,0,0,0,MODEL,-0.8237,0.100,0.5819,0,none
7.174,143,0.98866,-1.14035,1.61511,0,0,0,MODEL,0.7983,0.100,0.5885,0,none
7.225,144,0.96310,-2.99270,0.98078,0,0,0,MODEL,1.0000,0.100,0.5878,0,none
7.275,145,0.96806,-2.42033,1.24978,0,0,0,MODEL,1.0000,0.100,0.5771,0,none
7.326,146,0.99467,-0.53430,1.44420,0,0,0,MODEL,0.2226,0.100,0.5817,0,none
7.374,147,1.02944,0.01145,1.75673,0,0,0,MODEL,-0.2959,0.100,0.5870,0,none
7.425,148,1.05059,1.03290,1.25620,0,0,0,MODEL,-1.0000,0.100,0.5925,0,none
7.475,149,1.05474,-0.06465,1.38108,0,0,0,MODEL,-0.2236,0.100,0.5929,0,none
7.525,150,1.03556,-0.01307,1.56272,0,0,0,MODEL,-0.2726,0.100,0.5945,0,none
7.576,151,1.03127,-1.17816,1.70676,0,0,0,MODEL,0.8343,0.100,0.6014,0,none
7.626,152,1.02148,-1.16348,1.44062,0,0,0,MODEL,0.8203,0.100,0.6010,0,none
7.674,153,1.04033,-0.32717,1.52631,0,0,0,MODEL,0.0258,0.100,0.6000,0,none
7.728,154,1.07004,1.10392,1.29772,0,0,0,MODEL,-1.0000,0.100,0.6047,0,none
7.760,155,1.08302,0.76454,1.38717,0,0,0,MODEL,-1.0000,0.100,0.6031,0,none
7.811,156,1.06329,-0.37314,1.71938,0,0,0,MODEL,0.0695,0.100,0.6012,0,none
7.860,157,1.04175,-0.96971,1.76917,0,0,0,MODEL,0.6362,0.100,0.6026,0,none
7.912,158,1.04569,0.50476,1.54036,0,0,0,MODEL,-0.7645,0.100,0.6039,0,none
7.961,159,1.05583,-0.41304,1.78054,0,0,0,MODEL,0.1074,0.100,0.5939,0,none
8.009,160,1.03904,-0.60685,1.47112,0,0,0,MODEL,0.2915,0.100,0.5961,0,none
8.061,161,1.03791,-1.68244,1.19027,0,0,0,MODEL,1.0000,0.100,0.6021,0,none
8.111,162,1.05212,0.49212,1.54015,0,0,0,MODEL,-0.7525,0.100,0.5995,0,none
8.160,163,1.07196,0.97189,1.59601,0,0,0,MODEL,-1.0000,0.100,0.5840,0,none
