cte_true,mc_mean,mc_std
0.08778,0.10103,0.12179
0.14489,0.00544,0.07906
0.18700,0.11520,0.11787
0.21217,-0.21696,0.17776
0.21897,-0.09086,0.12472
0.20725,-0.02370,0.07531
0.17738,-0.02032,0.09840
0.13055,0.05619,0.10731
0.06847,0.01113,0.08512
-0.00722,-0.14258,0.13069
-0.09403,-0.08423,0.09936
-0.18833,-0.14009,0.11033
-0.28683,-0.29320,0.15024
-0.38703,-0.22955,0.14544
-0.48552,-0.56777,0.14715
-0.48301,-0.67145,0.16459
-0.68293,-0.91927,0.14768
-0.87668,-0.81161,0.13404
-1.05458,-1.00321,0.14209
-1.20585,-1.01821,0.29609
-1.20963,-1.34583,0.33979
-1.40814,-1.30275,0.27690
-1.57478,-1.57640,0.29105
-1.70393,-1.70721,0.32466
-1.79822,-1.88808,0.29126
-1.68476,-1.84066,0.45386
-1.82556,-1.57590,0.60164
-1.93247,-1.77612,0.31286
-2.00513,-1.56700,0.50124
-2.04331,-1.62212,0.83646
-2.04703,-1.78757,0.65589
-1.88927,-1.95074,0.31335
-1.94177,-2.03271,0.41683
-1.96028,-1.82917,0.28181
-1.94493,-1.79294,0.22956
-1.89599,-1.76026,0.30490
-1.61636,-1.62193,0.24605
-1.61661,-1.72084,0.39373
-1.58358,-1.43999,0.26407
-1.51763,-1.09326,0.26767
-1.41934,-1.00094,0.19519
-1.28939,-1.05784,0.21304
-0.98824,-0.96378,0.15415
-0.91520,-0.73850,0.19722
-0.82896,-0.41089,0.14990
-0.72735,-0.28431,0.14243
-0.61133,-0.29561,0.15153
-0.33250,-0.29889,0.14939
-0.31995,-0.01245,0.09458
-0.31082,0.09216,0.10714
-0.30132,0.05617,0.10149
-0.29161,0.03491,0.04526
-0.16855,-0.17693,0.14040
-0.27885,-0.52493,0.14654
-0.39425,-0.34226,0.13027
-0.50794,-0.50168,0.15575
-0.61361,-0.69234,0.12636
-0.61229,-0.83770,0.15434
-0.80815,-1.07381,0.17071
-0.99293,-1.34195,0.24191
-1.15315,-1.43145,0.22405
-1.28360,-1.62165,0.23654
-1.38315,-1.71974,0.33807
-1.44771,-1.72218,0.27611
-1.47681,-1.58074,0.29058
-1.47242,-1.50589,0.32917
-1.43499,-1.48180,0.27844
-1.36489,-1.44229,0.35176
-1.26270,-1.27594,0.22003
-1.13141,-1.20612,0.25370
-0.97431,-0.92300,0.17767
-0.79936,-0.68644,0.21270
-0.61159,-0.17693,0.14656
-0.41603,-0.25418,0.16950
-0.21516,-0.35682,0.20668
-0.01513,-0.08445,0.14846
0.17403,0.10157,0.10838
0.34685,0.44178,0.23326
0.50124,1.22585,0.49361
0.63089,1.54220,0.40687
0.72948,2.12497,0.53790
0.79284,2.97736,0.53459
0.82203,3.75673,0.56010
0.81801,3.86388,0.63959
0.78150,3.25462,0.54614
0.71293,2.30244,0.44399
0.61316,0.41064,0.26460
0.48519,0.48531,0.15841
0.33598,0.20319,0.12996
0.16747,0.02374,0.10123
-0.01544,-0.10305,0.09960
-0.20737,-0.30053,0.13291
-0.39984,-0.53268,0.15341
-0.58774,-0.81497,0.15060
-0.76574,-0.97125,0.16843
-0.93142,-1.20257,0.19913
-1.07693,-1.33008,0.22091
-1.19538,-1.37530,0.26254
-1.28395,-1.46864,0.25712
-1.34203,-1.46887,0.23303
-1.36591,-1.38351,0.21749
-1.35621,-1.53957,0.31769
-1.31432,-1.33993,0.30124
-1.24187,-1.21498,0.25158
-1.14191,-0.95180,0.23137
-1.01634,-0.73187,0.12418
-0.86931,-0.68798,0.16341
-0.70774,-0.43107,0.17682
-0.53449,-0.45699,0.21217
-0.35332,-0.19551,0.13801
-0.10566,0.05522,0.11647
-0.00683,0.27419,0.18912
0.07984,0.27404,0.13233
0.15412,0.18619,0.13268
0.21429,0.42062,0.19578
0.28673,0.43368,0.13799
0.22690,0.24225,0.14307
0.14817,0.07113,0.10027
0.05465,0.12251,0.13331
0.02636,-0.10483,0.11415
-0.16662,-0.25088,0.12734
-0.36735,-0.56679,0.15820
-0.56781,-0.64249,0.16402
-0.75989,-0.75712,0.16510
-0.84384,-0.93322,0.27984
-1.07946,-1.17043,0.29887
-1.29634,-1.38302,0.39005
-1.48175,-1.57180,0.28515
-1.63142,-1.77824,0.35392
-1.60644,-1.80870,0.31047
-1.77157,-1.99727,0.26849
-1.90605,-1.98204,0.30299
-2.00929,-1.84311,0.50833
-2.08086,-1.98899,0.49131
-2.12053,-2.13990,0.41288
-2.02029,-2.21820,0.51453
-2.07903,-2.33450,0.29587
-2.10608,-2.01864,0.22998
-2.10142,-2.13186,0.26944
-2.06524,-1.78632,0.32130
-1.99784,-1.85059,0.29159
-1.82738,-1.67970,0.34912
-1.77968,-1.40538,0.23644
-1.70115,-1.38052,0.22567
-1.59233,-1.17266,0.25826
-1.45391,-1.12751,0.17351
-1.16835,-1.21020,0.26163
-1.05216,-1.07942,0.17927
-0.91532,-0.88511,0.16823
-0.75980,-0.78620,0.13942
-0.59004,-0.70434,0.18420
-0.41265,-0.25045,0.11468
-0.23295,-0.13976,0.12109
-0.05307,-0.01553,0.08926
0.11968,0.18147,0.11084
0.27731,0.23499,0.13418
0.41766,0.27406,0.18472
0.53558,0.15272,0.10193
0.62575,0.58507,0.13820
0.68618,0.81418,0.15356
0.71551,0.75590,0.21639
0.71374,0.84110,0.14321
0.68121,0.85689,0.13369
0.61973,0.64257,0.14077
0.53123,0.61876,0.18444
0.41886,0.22185,0.11975
0.28731,0.10037,0.11389
0.14027,0.05775,0.07613
-0.01945,-0.09894,0.11389
-0.18699,-0.19979,0.09196
-0.35753,-0.51270,0.18222
-0.52463,-0.64757,0.26670
-0.68539,-0.79923,0.14504
-0.83438,-0.93410,0.14432
-0.96499,-1.07963,0.26814
-1.07362,-1.19626,0.19004
-1.15699,-1.27434,0.24411
-1.21357,-1.17686,0.14236
-1.24064,-1.32448,0.20902
-1.23815,-1.20930,0.14347
-1.20685,-1.15716,0.20926
-1.14804,-1.11083,0.23157
-1.06454,-0.92310,0.15580
-0.95920,-0.96087,0.19738
-0.83442,-0.72368,0.16664
-0.69424,-0.64756,0.17556
-0.54408,-0.51188,0.14860
-0.38796,-0.23880,0.14352
-0.22886,-0.21212,0.17919
-0.07334,-0.10367,0.09939
0.07418,0.10052,0.11250
0.20910,0.23493,0.16370
0.32843,0.39840,0.16552
0.42763,0.61502,0.17194
0.50220,0.76723,0.15051
0.55040,0.69820,0.13357
0.57114,0.61265,0.13013
0.56442,0.71497,0.15569
0.53058,0.71401,0.18897
0.47139,0.59054,0.18726
0.40322,0.33506,0.19188
0.27771,0.12061,0.11556
0.13460,0.02006,0.09079
-0.01983,-0.10151,0.10028
-0.18134,-0.35076,0.18394
-0.34795,-0.45692,0.13658
-0.51447,-0.51907,0.11545
-0.67250,-0.73667,0.15094
-0.81751,-0.85967,0.14636
-0.94782,-1.01534,0.18288
-1.05565,-1.22252,0.22117
-1.13784,-1.09691,0.16427
-1.19392,-1.21856,0.20700
-1.22146,-1.15485,0.16210
-1.21936,-1.12369,0.20383
-1.18798,-1.13440,0.19007
-1.12914,-1.01488,0.18769
-1.04425,-0.96483,0.17739
-0.93619,-0.97090,0.19271
-0.81034,-0.81576,0.15504
-0.67039,-0.61413,0.14462
-0.51801,-0.50817,0.18903
-0.35902,-0.28660,0.16417
-0.19994,-0.07529,0.13763
-0.04497,-0.02197,0.09072
0.10390,-0.00359,0.11385
0.24122,0.06939,0.06595
0.35918,0.48829,0.13485
0.45451,0.32993,0.16315
0.52640,0.43425,0.18399
0.57110,0.44912,0.19489
0.58661,0.63722,0.13485
0.57345,0.67975,0.12054
0.53264,0.56805,0.14857
0.46606,0.21786,0.14090
0.37627,0.10862,0.10671
0.26482,0.10601,0.11030
0.13537,0.08644,0.10514
-0.00582,-0.04426,0.08038
-0.15709,-0.25487,0.12493
-0.31397,-0.37021,0.16120
-0.47030,-0.62800,0.12278
-0.61962,-0.72896,0.21325
-0.75776,-1.02637,0.19702
-0.88281,-1.07908,0.22566
-0.98977,-1.16654,0.24233
-1.07228,-1.71170,0.32820
-1.12837,-1.03016,0.24088
-1.15792,-0.73592,0.19818
-1.15953,-1.30115,0.30359
-1.13305,-1.79974,0.31357
-0.91670,-1.18807,0.24714
-0.93982,-1.03337,0.20859
-0.95035,-1.09176,0.17099
-0.94574,-0.89039,0.15680
-0.86346,-0.97915,0.19703
-0.70174,-0.66502,0.17310
-0.53264,-0.41820,0.13749
-0.35726,-0.16631,0.13061
-0.17926,0.00172,0.06972
-0.00491,0.03571,0.12934
0.16169,0.23053,0.13713
0.31342,0.56808,0.18245
0.44474,0.49859,0.16897
0.55127,0.64141,0.14289
0.63027,0.85040,0.12532
0.67880,0.87230,0.16235
0.69461,0.73643,0.11429
0.67775,0.79223,0.13116
0.62935,0.70861,0.15704
0.55169,0.67948,0.19357
0.44774,0.16362,0.13639
0.32027,0.12185,0.11012
0.17325,0.10739,0.12098
0.01229,-0.04085,0.14160
-0.15777,-0.24063,0.09646
-0.33338,-0.43763,0.17214
-0.50939,-0.57177,0.13899
-0.67875,-0.81167,0.18944
-0.83591,-0.99117,0.18520
-0.97804,-1.06074,0.23981
-1.10025,-1.25377,0.26934
-1.19535,-1.18506,0.22212
-1.26150,-1.29585,0.25823
-1.29691,-1.23919,0.19988
-1.29979,-1.21091,0.24358
-1.27010,-1.15538,0.19471
-1.20950,-1.07777,0.17775
-1.11978,-1.00916,0.24590
-1.00373,-0.84611,0.14506
-0.86513,-0.71219,0.17838
-0.70989,-0.59214,0.16045
-0.54302,-0.49282,0.18692
-0.36687,-0.17338,0.15157
-0.18821,-0.18745,0.16402
-0.01517,-0.12256,0.14711
0.14787,0.05112,0.10877
0.29733,0.15000,0.12766
0.42745,0.19638,0.16339
0.53356,0.82480,0.25696
0.61081,0.92217,0.12042
0.65747,0.93179,0.10938
0.67311,0.85289,0.14828
0.65730,0.82259,0.14997
0.61116,0.57138,0.20068
0.63406,0.35876,0.16517
0.42198,0.12270,0.09243
0.18599,-0.18124,0.11718
-0.06423,-0.47569,0.15187
-0.31801,-0.56486,0.20072
-0.43605,-0.75377,0.16006
-0.77519,-0.81260,0.22504
-1.10299,-1.17693,0.22913
-1.40837,-1.53885,0.27637
-1.68782,-1.92356,0.27798
-1.93493,-2.43903,0.32635
-1.91599,-2.65726,0.37726
-2.20360,-2.46876,0.35756
-2.46593,-2.60729,0.39541
-2.70171,-2.80136,0.39058
-2.90977,-3.04578,0.38287
-3.08911,-3.14570,0.36882
-3.23890,-3.39736,0.46310
-3.09666,-3.59474,0.46258
-3.29479,-3.63239,0.46983
-3.46425,-3.42784,0.52681
-3.60426,-3.63750,0.51316
-3.71421,-3.96843,0.46307
-3.79363,-3.76907,0.40645
-3.84221,-3.69612,0.65990
-3.57715,-3.72961,0.54993
-3.67819,-3.74364,0.54774
-3.74889,-3.87570,0.54491
-3.78900,-3.94598,0.62553
-3.79842,-4.05572,0.71618
-3.77719,-4.15414,0.71116
-3.72554,-3.88023,0.54522
-3.64384,-3.62587,0.53866
-3.35226,-3.63232,0.55939
-3.32379,-3.83765,0.53531
-3.26521,-3.45854,0.73898
-3.17694,-3.12389,0.43153
-3.05950,-2.94592,0.59779
-2.91359,-3.17947,0.57182
-2.74003,-2.88450,0.47943
-2.35964,-2.49320,0.54754
-2.23651,-2.25769,0.57379
-2.08527,-2.03645,0.36306
-1.90676,-1.33634,0.22175
-1.70195,-1.05339,0.16279
-1.47196,-0.88074,0.15426
-1.21801,-0.86237,0.16521
-0.78425,-0.43098,0.16377
-0.58309,0.00691,0.09456
-0.37687,0.23915,0.16428
-0.16825,0.43769,0.16820
0.03740,0.36432,0.19125
0.23261,0.50778,0.16609
0.52315,0.17939,0.15439
0.56909,0.51421,0.13594
0.58407,0.62325,0.14568
0.57242,0.54544,0.13708
0.53538,0.40871,0.15019
0.47434,0.28258,0.14540
0.39197,0.24370,0.11237
0.29086,0.13924,0.10218
0.17407,0.12185,0.07682
0.04391,0.04533,0.11034
-0.09445,-0.12597,0.13448
-0.23744,-0.38436,0.14753
-0.38242,-0.44708,0.11209
-0.52487,-0.58948,0.12500
-0.65907,-0.81415,0.16267
-0.78272,-0.97549,0.13834
-0.89150,-1.12811,0.26050
-0.98065,-1.23257,0.26935
-1.04797,-1.24061,0.23764
-1.09238,-1.24080,0.21195
-1.11264,-1.48155,0.22480
-1.10762,-1.09820,0.24526
-1.07806,-0.96120,0.15830
-1.02487,-0.88328,0.16271
-0.94976,-0.88567,0.14947
-0.85645,-0.79669,0.13895
-0.74610,-0.72123,0.13844
-0.62205,-0.64700,0.14342
-0.49006,-0.45138,0.12321
-0.35370,-0.14983,0.11008
-0.21442,-0.01635,0.10964
-0.07662,0.06131,0.11360
0.05519,0.22555,0.12477
0.17426,0.22262,0.15768
0.27732,0.18068,0.13127
0.36334,0.31679,0.19045
0.42885,0.19540,0.14654
0.47073,0.61237,0.12927
0.48738,0.44160,0.13609
0.47912,0.39908,0.18156
0.44649,0.22869,0.15577
0.39050,0.21731,0.14950
0.31401,0.06140,0.10320
0.21819,0.01454,0.08953
0.10605,0.03208,0.07645
-0.01892,-0.12348,0.10130
-0.15097,-0.17190,0.11877
-0.28640,-0.43083,0.13881
-0.42367,-0.55025,0.12863
-0.55832,-0.61971,0.14027
-0.68325,-0.69789,0.10621
-0.79483,-0.79365,0.16065
-0.78220,-0.92217,0.18044
-0.93577,-0.97684,0.22633
-1.07058,-1.14310,0.20297
-1.17969,-1.00028,0.16004
-1.26170,-1.09781,0.16691
-1.31311,-1.10399,0.19638
-1.28698,-1.25506,0.19584
-1.34905,-1.26258,0.25111
-1.38080,-1.24016,0.25904
-1.37887,-1.21367,0.24661
-1.34469,-1.20669,0.24903
-1.22417,-1.07110,0.19204
-1.20580,-0.96690,0.21559
-1.16177,-0.97956,0.15672
-1.09126,-0.95436,0.19811
-0.99779,-0.99473,0.22308
-0.81920,-0.78242,0.19637
-0.76071,-0.46882,0.15924
-0.69048,-0.51650,0.16732
-0.60944,-0.45306,0.21694
-0.51951,-0.35694,0.19430
-0.36662,-0.19668,0.19840
-0.34181,-0.01713,0.19003
-0.31762,0.02850,0.09116
-0.29343,0.02272,0.10922
-0.26958,-0.11637,0.18218
-0.21547,-0.14816,0.16537
-0.27119,-0.04590,0.11683
-0.32924,-0.11617,0.19632
-0.38624,-0.43102,0.22981
-0.35793,-0.68682,0.16462
-0.48463,-0.86312,0.15666
-0.60911,-0.82531,0.16946
-0.72251,-0.95217,0.16293
-0.82097,-0.98000,0.24224
-0.90340,-0.97798,0.20009
-0.96564,-1.09635,0.18723
-1.00467,-1.00880,0.14879
-1.02070,-1.04658,0.26647
-1.01294,-1.01008,0.21850
-0.98170,-0.88374,0.17280
-0.92846,-1.11855,0.23908
-0.85432,-0.87677,0.11435
-0.76176,-0.86358,0.14867
-0.68369,-0.79179,0.15709
-0.52637,-0.50215,0.17073
-0.35978,-0.40244,0.12866
-0.18989,-0.16286,0.14353
-0.02345,0.10306,0.07575
0.11545,0.15324,0.12324
0.29831,0.28112,0.15555
0.46411,0.14538,0.13565
0.60437,0.60942,0.19042
0.66379,0.97288,0.15018
0.77891,0.84033,0.17814
0.86053,0.88604,0.11692
0.90667,0.80357,0.15022
0.91945,0.82510,0.14271
0.85955,0.92085,0.17144
0.84471,0.66607,0.13474
0.79712,0.59871,0.12351
0.71721,0.80863,0.14174
0.60588,0.55514,0.14476
0.43531,0.15095,0.13369
0.31101,0.17750,0.14361
0.16905,0.08025,0.11447
0.01234,-0.06169,0.11535
-0.15340,-0.03474,0.09270
-0.34935,-0.22701,0.18358
-0.48323,-0.64729,0.16135
-0.61135,-0.72729,0.19695
-0.72915,-0.83954,0.21192
-0.83275,-0.90070,0.17310
-0.92827,-1.03155,0.16248
-0.95668,-1.14777,0.26873
-0.96209,-0.91015,0.24134
-0.94546,-0.82380,0.18450
-0.92894,-0.88549,0.15195
-0.83251,-0.69440,0.16147
-0.71819,-0.75554,0.19449
-0.59076,-0.40004,0.15690
-0.49369,-0.16282,0.26116
-0.31203,-0.04404,0.12678
-0.12874,0.05601,0.10066
0.04918,0.09434,0.10755
0.21871,0.17621,0.12335
0.33931,0.50139,0.17257
0.50977,0.41644,0.12889
0.65445,0.67605,0.15257
0.76754,0.55079,0.13520
0.84702,0.64875,0.15589
0.86376,0.88419,0.19260
0.91247,0.86055,0.18092
0.92826,0.83713,0.15008
0.91118,0.68206,0.16722
0.86150,0.76554,0.13080
0.76220,0.58051,0.11999
0.68608,0.44258,0.15301
0.57947,0.28996,0.14906
0.44782,0.22399,0.12242
0.24629,0.10855,0.09823
0.11315,0.01158,0.06471
-0.03076,-0.09114,0.13228
-0.18120,-0.36169,0.13039
-0.33420,-0.45312,0.13040
-0.52806,-0.80216,0.19790
-0.63718,-0.88977,0.14227
-0.73402,-1.06495,0.23380
-0.81549,-0.98232,0.19046
-0.87940,-1.07361,0.27791
-0.94487,-1.09423,0.23746
-0.93029,-1.00294,0.21798
-0.89408,-0.89434,0.12470
-0.83822,-0.89866,0.16559
-0.76462,-0.73242,0.14638
-0.67565,-0.60604,0.16795
-0.57563,-0.58737,0.19356
-0.46588,-0.42415,0.15370
-0.34978,-0.38022,0.16510
-0.23314,-0.21892,0.15645
-0.11946,0.00448,0.12721
-0.01222,0.04309,0.06836
0.08693,0.12757,0.15648
0.17220,0.07066,0.09109
0.24085,0.01139,0.10926
0.29218,-0.12019,0.13709
0.32392,0.02328,0.09521
0.33407,0.13075,0.13399
0.32278,0.05292,0.09942
0.29061,0.04339,0.06863
0.23881,-0.01103,0.10628
0.16976,0.04150,0.10304
0.08579,-0.08483,0.09003
-0.01180,-0.06146,0.10651
-0.11975,-0.13558,0.12217
-0.23371,-0.17879,0.12877
-0.34884,-0.38161,0.14344
-0.36514,-0.63042,0.14623
-0.58521,-0.89709,0.20153
-0.80166,-0.94122,0.13341
-1.00019,-1.07058,0.22785
-1.17804,-1.07233,0.25672
-1.18210,-1.43488,0.40873
-1.40560,-1.57854,0.33847
-1.59818,-1.78939,0.26206
-1.75601,-1.87052,0.26315
-1.88149,-1.95054,0.32966
-1.97420,-1.87687,0.44272
-1.91412,-1.94548,0.28416
-2.05388,-2.04948,0.24095
-2.16151,-1.90434,0.27408
-2.23661,-1.74414,0.53265
-2.27894,-1.56192,0.74644
-2.06680,-1.92578,0.52119
-2.15768,-2.00304,0.33096
-2.21631,-1.95853,0.35555
-2.24250,-1.81173,0.47622
-2.23628,-2.12800,0.47060
-2.19784,-2.09589,0.47495
-1.91779,-2.01628,0.27101
-1.92888,-1.79938,0.30588
-1.90800,-1.96255,0.35184
-1.85540,-1.65138,0.25021
-1.77150,-1.40399,0.23561
-1.65690,-1.25634,0.25635
-1.32611,-1.21111,0.21976
-1.26052,-1.06623,0.17663
-1.16599,-0.77909,0.15265
-1.04663,-0.64555,0.13786
-0.90743,-0.54024,0.15167
-0.74988,-0.45518,0.13566
-0.44866,-0.33014,0.16808
-0.38387,-0.02152,0.12413
-0.32018,0.08244,0.10151
-0.25594,0.11277,0.08415
-0.19250,0.08967,0.08765
-0.02305,0.01475,0.07201
-0.08413,-0.02634,0.09916
-0.15610,0.00217,0.08705
-0.23345,-0.07883,0.08357
-0.31354,-0.32762,0.19401
-0.31352,-0.56012,0.17018
-0.50176,-0.75024,0.14697
-0.68687,-0.94519,0.15943
-0.86177,-1.15767,0.22425
-1.01872,-1.29571,0.20494
-1.15220,-1.55163,0.31333
-1.25912,-1.40740,0.24841
-1.33558,-1.49584,0.27976
-1.37805,-1.44459,0.23642
-1.38622,-1.33035,0.19586
-1.36168,-1.61616,0.35183
-1.30519,-1.47541,0.25622
-1.21800,-1.45109,0.31980
-1.10355,-1.04623,0.20705
-0.96590,-0.87942,0.19345
-0.80833,-0.61183,0.18770
-0.63647,-0.43685,0.14158
-0.45540,-0.36093,0.14245
-0.26775,-0.17826,0.15658
-0.07827,0.11507,0.25967
0.10429,0.38526,0.25410
0.27383,0.79821,0.23792
0.42785,0.84540,0.25986
0.56116,2.14384,0.63239
0.66609,3.25048,0.53024
0.73909,4.01192,0.68128
0.77982,2.89473,0.48667
0.78703,2.47049,0.39791
0.76152,1.66017,0.52772
0.70426,1.01650,0.15849
0.61587,0.50582,0.17984
0.49925,0.33874,0.16613
0.35832,0.08162,0.09519
0.19909,0.04244,0.12892
0.02451,-0.08803,0.10065
-0.16153,-0.25812,0.13608
-0.35114,-0.49185,0.14981
-0.53671,-0.84086,0.18686
-0.71387,-0.88210,0.13074
-0.87902,-1.07075,0.19128
-1.02604,-1.24949,0.21790
-1.14824,-1.49989,0.25223
-1.24238,-1.41058,0.22336
-1.30687,-1.39304,0.21560
-1.33858,-1.30378,0.23001
-1.33751,-1.36833,0.20373
-1.30455,-1.45936,0.25943
-1.24120,-1.24803,0.24758
-1.15058,-0.93324,0.16621
-1.03591,-0.70510,0.12435
-0.89983,-0.65889,0.11952
-0.74674,-0.65857,0.15355
-0.58112,-0.56552,0.14746
-0.33874,-0.32139,0.17270
-0.24644,0.01559,0.10860
-0.15758,-0.01126,0.10095
-0.07317,0.19579,0.15171
0.00405,0.06443,0.08816
0.11724,0.09962,0.09412
0.08595,0.19587,0.19715
0.04026,0.08599,0.09222
-0.01673,-0.00572,0.05538
0.01177,-0.04767,0.09662
-0.14416,-0.42797,0.12473
-0.30885,-0.48350,0.13539
-0.47199,-0.47394,0.12522
-0.62849,-0.64722,0.18468
-0.68156,-0.87579,0.23930
-0.89460,-1.01522,0.26494
-1.08983,-1.19202,0.30530
-1.25875,-1.27125,0.30067
-1.39923,-1.51190,0.33118
-1.37804,-1.64445,0.30674
-1.53054,-1.71838,0.28502
-1.65167,-1.69243,0.29623
-1.74125,-1.90267,0.23471
-1.79893,-1.87642,0.35235
-1.82453,-2.04822,0.27029
-1.73766,-1.99678,0.26890
-1.78238,-1.86077,0.33406
-1.79527,-1.85284,0.31129
-1.77641,-1.49924,0.28058
-1.72603,-1.39506,0.32189
-1.52986,-1.48419,0.30988
-1.49912,-1.15265,0.20249
-1.43722,-1.21610,0.23939
-1.34463,-0.95288,0.14329
-1.22202,-0.93125,0.20547
-1.07342,-0.91078,0.19139
-0.83709,-0.75020,0.12805
-0.73284,-0.67953,0.15165
-0.61724,-0.67735,0.13983
-0.49354,-0.47421,0.13597
-0.36520,-0.33008,0.13956
-0.23576,-0.24858,0.10745
-0.10688,-0.01568,0.08331
0.01610,-0.12626,0.14617
0.12772,0.07134,0.14717
0.22497,0.13394,0.12413
0.30668,0.27388,0.13570
0.36954,0.53944,0.17691
0.40988,0.34343,0.14029
0.42706,0.58866,0.17860
0.42105,0.60055,0.18062
0.39226,0.35177,0.15247
0.34209,0.27664,0.16202
0.27241,0.18772,0.11723
0.18562,0.04111,0.12754
0.08303,-0.02504,0.08532
-0.03130,-0.14791,0.12690
-0.15372,-0.12027,0.11630
-0.28154,-0.39704,0.12651
-0.41098,-0.47269,0.14339
-0.53683,-0.55282,0.13693
-0.65603,-0.71219,0.13922
-0.76471,-0.67894,0.11778
-0.85795,-0.87681,0.13434
-0.93339,-0.91335,0.21956
-0.98848,-0.94178,0.17924
-1.02106,-1.04598,0.23306
-1.02971,-1.12511,0.18857
-1.01441,-0.87062,0.15563
-0.97583,-0.99017,0.19245
-0.91558,-0.85271,0.18897
-0.83580,-0.70331,0.19896
-0.73911,-0.69610,0.18710
-0.62787,-0.62988,0.14132
-0.50546,-0.47990,0.13593
-0.37661,-0.38679,0.15332
-0.24442,-0.19699,0.15410
-0.11276,-0.03833,0.09189
0.01288,0.04788,0.09344
0.12824,0.17907,0.12936
0.22947,0.31134,0.14871
0.31454,0.34310,0.14157
0.38044,0.59335,0.16154
0.42314,0.42806,0.16306
0.44116,0.74042,0.13474
0.43467,0.55823,0.12197
0.40388,0.55480,0.13864
0.37294,0.24194,0.15944
0.27454,0.18795,0.16232
0.15571,0.06561,0.08885
0.02214,-0.09307,0.09548
-0.12121,-0.19951,0.11251
-0.27215,-0.32886,0.09577
-0.42662,-0.50676,0.15504
-0.57716,-0.63713,0.15753
-0.71838,-0.81103,0.15467
-0.84795,-1.07180,0.22606
-0.96144,-1.08509,0.18108
-1.05219,-1.20384,0.16177
-1.11679,-1.08783,0.20776
-1.15361,-1.12910,0.21439
-1.16219,-1.08597,0.21494
-1.14202,-1.12582,0.21663
-1.09392,-1.06651,0.16467
-1.01932,-0.87870,0.19611
-0.92050,-0.99655,0.20807
-0.80069,-0.69968,0.14475
-0.66514,-0.59422,0.15081
-0.51673,-0.40549,0.14667
-0.36095,-0.23642,0.15103
-0.20351,-0.08628,0.12185
-0.04891,-0.06622,0.09838
0.10001,0.08989,0.09794
0.23845,0.10472,0.15641
0.35866,0.46113,0.15216
0.45603,0.35878,0.14828
0.52652,0.35077,0.18520
0.56846,0.57624,0.15570
0.58176,0.70197,0.09785
0.56568,0.65349,0.15750
0.52107,0.57958,0.16862
0.45013,0.45987,0.16325
0.35437,0.15102,0.14001
0.23879,0.13728,0.13524
0.10722,0.06836,0.10695
-0.03857,0.01506,0.06551
-0.19389,-0.38793,0.12811
-0.35112,-0.46305,0.12692
-0.50560,-0.65690,0.16993
-0.65544,-0.86869,0.17860
-0.79509,-1.10587,0.23724
-0.91643,-1.05220,0.21701
-1.01582,-1.18323,0.17037
-1.09022,-1.47206,0.20973
-1.13878,-0.68166,0.25239
-1.15830,-0.79228,0.35798
-1.14873,-1.98378,0.38384
-1.11286,-1.20316,0.21159
0.00085,0.04650,0.09905
0.00085,0.05330,0.12846
0.00085,0.03764,0.11558
0.00076,0.15720,0.16321
0.00051,0.06863,0.06304
0.00027,-0.04188,0.14744
-0.00036,0.06812,0.12593
-0.00117,0.16457,0.11487
-0.00241,0.18277,0.14663
-0.00349,0.14583,0.13415
-0.00494,0.07816,0.13014
-0.00675,0.05137,0.09495
-0.00888,-0.00249,0.12362
-0.01133,-0.00452,0.09950
-0.01416,0.02374,0.09009
-0.00836,-0.01561,0.10147
-0.02314,-0.04847,0.09043
-0.02551,-0.01952,0.11291
-0.03000,-0.08282,0.10856
-0.03514,-0.06487,0.11195
-0.04080,-0.05226,0.12165
-0.04704,-0.03171,0.13414
-0.05383,-0.05066,0.09163
-0.06128,-0.08285,0.11105
-0.06937,-0.03267,0.12439
-0.08194,-0.13023,0.14575
-0.08847,-0.07475,0.09567
-0.09716,-0.12722,0.11962
-0.10810,-0.10716,0.10135
-0.11955,-0.12931,0.09261
-0.13172,-0.07613,0.10466
-0.13885,0.08573,0.11811
-0.15755,0.03329,0.12003
-0.17256,0.05048,0.10421
-0.18700,-0.00396,0.10453
-0.20237,-0.21395,0.15960
-0.21818,-0.07046,0.10610
-0.23647,-0.27091,0.12935
-0.25417,-0.20690,0.13022
-0.26847,-0.18421,0.12460
-0.28576,-0.24637,0.12199
-0.30318,-0.29294,0.16687
-0.32077,-0.27164,0.16315
-0.33837,-0.28034,0.13385
-0.35572,-0.37871,0.11766
-0.37280,-0.39559,0.16300
-0.38950,-0.34544,0.12772
-0.40585,-0.41967,0.12495
-0.42158,-0.45972,0.13612
-0.43648,-0.49508,0.15647
-0.45049,-0.53848,0.15294
-0.46364,-0.54873,0.13190
-0.47565,-0.54244,0.13090
-0.48635,-0.51204,0.18229
-0.49568,-0.55520,0.15630
-0.50362,-0.53690,0.13392
-0.50994,-0.46385,0.13986
-0.51459,-0.52322,0.13741
-0.51749,-0.55397,0.16723
-0.51863,-0.61755,0.12897
-0.51791,-0.51551,0.16272
-0.51530,-0.53016,0.12599
-0.51081,-0.42879,0.16421
-0.50438,-0.45270,0.15478
-0.49612,-0.49646,0.14311
-0.48606,-0.50602,0.14508
-0.47417,-0.57098,0.12038
-0.46055,-0.48562,0.15146
-0.44541,-0.54562,0.15510
