cte_true,mc_mean,mc_std,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9
-0.06151,-2.37176,0.32612,-2.46544,-2.65964,-2.91135,-2.39267,-2.72064,-1.97388,-2.10727,-2.10476,-2.39992,-1.98203
-0.16875,-2.35414,0.35225,-2.57230,-2.50499,-2.84167,-2.43605,-2.69384,-2.09591,-2.18799,-1.61760,-2.44199,-2.14904
-0.28635,-2.59804,0.29593,-3.00208,-2.80070,-2.90647,-2.52811,-2.97288,-2.21108,-2.27656,-2.40160,-2.40902,-2.47187
-0.38734,-2.82943,0.38528,-3.47965,-2.98876,-2.96730,-2.60950,-3.41110,-2.34972,-2.45063,-2.83858,-2.56304,-2.63596
-0.48409,-2.97878,0.48840,-3.75732,-3.21008,-3.11051,-2.63228,-3.70354,-2.42173,-2.44454,-3.16958,-2.68659,-2.65163
-0.57504,-2.99052,0.48888,-3.79466,-3.17010,-3.22084,-2.64432,-3.67541,-2.50894,-2.39182,-3.15691,-2.73467,-2.60755
-0.65822,-2.92991,0.53308,-3.71459,-3.09820,-3.28181,-2.36400,-3.70461,-2.48078,-2.31784,-3.15040,-2.68813,-2.49877
-0.73618,-3.04065,0.53023,-3.78525,-3.20956,-3.31139,-2.60967,-3.84723,-2.49581,-2.39842,-3.33807,-2.79323,-2.61784
-0.79257,-2.99339,0.49936,-3.78723,-3.12685,-3.24686,-2.65496,-3.72031,-2.48469,-2.39852,-3.20500,-2.62108,-2.68842
-0.83559,-3.01933,0.53236,-3.98150,-2.98750,-3.25234,-2.67861,-3.70662,-2.50642,-2.36809,-3.31251,-2.74326,-2.65641
-0.86537,-2.99831,0.48664,-3.83529,-2.86850,-3.37080,-2.66678,-3.63339,-2.44594,-2.41083,-3.14783,-2.88000,-2.72376
-0.88609,-3.03968,0.50450,-3.80411,-2.77929,-3.43950,-2.86316,-3.66669,-2.39011,-2.39234,-3.38798,-2.90651,-2.76715
-0.88153,-2.92305,0.51012,-3.82394,-2.85248,-3.40910,-2.52613,-3.36461,-2.30064,-2.26270,-3.16397,-2.80961,-2.71735
