time_s,frame,cte_true,cte_pred,mc_std,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
10.059,201,-1.47287,-1.10917,0.43011,0,0,0,MODEL,0.7687,0.100,0.9183,0,none
10.108,202,-1.59410,-1.50416,0.48773,0,0,0,MODEL,1.0000,0.100,0.9011,0,none
10.160,203,-1.66250,-0.13570,1.03664,0,0,0,MODEL,-0.1561,0.100,0.8836,0,none
10.208,204,-1.69888,-1.65477,0.30885,0,0,0,MODEL,1.0000,0.100,0.8739,0,none
10.260,205,-1.75884,-1.78873,0.30503,0,0,0,MODEL,1.0000,0.100,0.8614,0,none
10.308,206,-1.77312,-1.52668,0.27484,1,0,0,MODEL,1.0000,0.100,0.8589,0,none
10.360,207,-1.76386,-2.03527,0.36807,0,0,0,MODEL,1.0000,0.100,0.8610,0,none
10.408,208,-1.73478,-1.97633,0.51443,0,0,0,MODEL,1.0000,0.100,0.8631,0,none
10.461,209,-1.68557,-1.54630,0.69783,0,0,0,MODEL,1.0000,0.100,0.8652,0,none
10.510,210,-1.61620,-0.20760,1.10826,0,0,0,MODEL,-0.0878,0.100,0.8672,0,none
10.560,211,-1.52842,-0.98311,0.53625,0,0,0,MODEL,0.6490,0.100,0.8691,0,none
10.608,212,-1.46467,0.35807,0.92337,0,0,0,MODEL,-0.6252,0.100,0.8633,0,none
10.661,213,-1.37894,-1.08699,0.33920,0,0,0,MODEL,0.7476,0.100,0.8594,0,none
10.711,214,-1.32690,0.29178,0.66594,0,0,0,MODEL,-0.5622,0.100,0.8448,0,none
10.760,215,-1.24542,1.81175,0.72650,0,0,0,MODEL,-1.0000,0.100,0.8265,0,none
10.809,216,-1.19359,0.03982,0.52418,0,0,0,MODEL,-0.3228,0.100,0.8116,0,none
10.861,217,-1.17764,1.60466,0.63817,0,0,0,MODEL,-1.0000,0.100,0.8133,0,none
10.909,218,-1.15329,0.43147,0.67041,0,0,0,MODEL,-0.6949,0.100,0.8117,0,none
10.960,219,-1.16026,-0.65188,0.43665,0,0,0,MODEL,0.3343,0.100,0.8106,0,none
11.015,220,-1.17332,-0.92512,0.26887,1,0,0,MODEL,0.5939,0.100,0.8137,0,none
11.059,221,-1.15581,-1.01410,0.17042,1,0,0,MODEL,0.6784,0.100,0.8104,0,none
11.111,222,-1.11811,-1.18614,0.24249,1,0,0,MODEL,0.8418,0.100,0.8118,0,none
11.161,223,-1.06381,-1.29997,0.26785,1,0,0,MODEL,0.9500,0.100,0.8140,0,none
11.211,224,-0.98997,-1.23284,0.26722,1,0,0,MODEL,0.8862,0.100,0.8156,0,none
11.261,225,-0.89619,-1.25221,0.21746,1,0,0,MODEL,0.9046,0.100,0.8184,0,none
11.310,226,-0.78772,-1.00497,0.27470,1,0,0,MODEL,0.6697,0.100,0.8219,0,none
11.361,227,-0.66353,-1.05681,0.23651,1,0,0,MODEL,0.7190,0.100,0.8262,0,none
11.410,228,-0.53211,-0.39204,0.21147,1,0,0,MODEL,0.0874,0.100,0.8307,0,none
11.463,229,-0.38881,-0.54325,0.24873,1,0,0,MODEL,0.2311,0.100,0.8343,0,none
11.509,230,-0.13947,-0.24393,0.31803,0,0,0,MODEL,-0.0533,0.100,0.8377,0,none
11.562,231,-0.05754,0.43551,0.46006,0,0,0,MODEL,-0.6987,0.100,0.8417,0,none
11.613,232,0.01689,0.13276,0.18875,1,0,0,MODEL,-0.4111,0.100,0.8414,0,none
11.663,233,0.06196,-0.11681,0.28973,0,0,0,MODEL,-0.1740,0.100,0.8415,0,none
11.713,234,0.10417,0.00644,0.12282,1,0,0,MODEL,-0.2911,0.100,0.8466,0,none
11.763,235,0.14973,0.17526,0.13898,1,0,0,MODEL,-0.4515,0.100,0.8507,0,none
11.813,236,0.18777,0.11710,0.11852,1,0,0,MODEL,-0.3962,0.100,0.8538,0,none
11.862,237,0.26969,0.23643,0.15069,1,0,0,MODEL,-0.5096,0.100,0.8574,0,none
11.895,238,0.22719,0.33551,0.12569,1,0,0,MODEL,-0.6037,0.100,0.8610,0,none
11.948,239,0.17044,0.22195,0.15765,1,0,0,MODEL,-0.4958,0.100,0.8634,0,none
11.996,240,0.10046,-0.02192,0.10246,1,0,0,MODEL,-0.2642,0.100,0.8676,0,none
12.046,241,0.02585,-0.27784,0.22568,1,0,0,MODEL,-0.0211,0.100,0.8723,0,none
12.095,242,0.05927,-0.28627,0.14440,1,0,0,MODEL,-0.0130,0.100,0.8762,0,none
12.148,243,-0.06715,-0.77527,0.21125,1,0,0,MODEL,0.4515,0.100,0.8801,0,none
12.195,244,-0.18655,-0.90843,0.21518,1,0,0,MODEL,0.5780,0.100,0.8802,0,none
12.246,245,-0.28567,-0.89880,0.24464,1,0,0,MODEL,0.5689,0.100,0.8817,0,none
12.298,246,-0.37052,-0.91433,0.18978,1,0,0,MODEL,0.5836,0.100,0.8850,0,none
12.348,247,-0.44372,-1.00619,0.24346,1,0,0,MODEL,0.6709,0.100,0.8883,0,none
